Date,Open,High,Low,Close,Adj Close,Volume
2017-08-04,7753.750000,7763.669922,7742.620117,7746.120117,7746.120117,30429600
2017-08-07,7741.049805,7771.569824,7741.049805,7771.569824,7771.569824,33324600
2017-08-08,7771.569824,7782.720215,7746.850098,7782.720215,7782.720215,27577300
2017-08-09,7782.720215,7799.640137,7744.540039,7799.640137,7799.640137,43377200
2017-08-10,7799.640137,7807.660156,7786.069824,7789.709961,7789.709961,30197200
2017-08-11,7789.709961,7789.709961,7698.859863,7719.109863,7719.109863,32675100
2017-08-14,7713.660156,7762.759766,7713.660156,7761.939941,7761.939941,25822300
2017-08-15,7761.939941,7824.479980,7761.939941,7813.740234,7813.740234,35041100
2017-08-16,7813.740234,7853.939941,7812.120117,7853.339844,7853.339844,28146100
2017-08-17,7853.339844,7875.080078,7840.379883,7870.060059,7870.060059,32987300
2017-08-18,7870.060059,7873.549805,7821.689941,7873.549805,7873.549805,31145000
2017-08-21,7859.180176,7876.580078,7851.839844,7867.779785,7867.779785,21932700
2017-08-22,7868.490234,7889.220215,7865.240234,7867.080078,7867.080078,35804100
2017-08-23,7867.080078,7890.580078,7862.250000,7879.459961,7879.459961,42094200
2017-08-24,7879.459961,7886.430176,7862.790039,7868.410156,7868.410156,40415300
2017-08-25,7866.770020,7882.089844,7857.759766,7857.810059,7857.810059,38486100
2017-08-28,7858.589844,7879.709961,7823.439941,7826.870117,7826.870117,28659000
2017-08-29,7826.870117,7826.870117,7738.339844,7738.339844,7738.339844,49926600
2017-08-30,7747.990234,7791.419922,7742.740234,7775.209961,7775.209961,26101700
2017-08-31,7781.939941,7817.419922,7767.560059,7817.100098,7817.100098,38957700
2017-09-01,7817.450195,7828.240234,7805.629883,7821.979980,7821.979980,35700700
2017-09-04,7826.359863,7827.279785,7807.839844,7808.220215,7808.220215,29323600
2017-09-05,7808.220215,7808.220215,7773.770020,7777.399902,7777.399902,33802300
2017-09-06,7781.899902,7790.209961,7719.189941,7790.209961,7790.209961,38579600
2017-09-07,7791.060059,7817.589844,7777.149902,7804.259766,7804.259766,36696400
2017-09-08,7804.759766,7855.609863,7804.759766,7851.529785,7851.529785,23105800
2017-09-11,7851.529785,7865.049805,7829.529785,7851.750000,7851.750000,26616700
2017-09-12,7851.750000,7869.830078,7828.970215,7840.410156,7840.410156,29044200
2017-09-13,7847.680176,7855.390137,7821.209961,7827.430176,7827.430176,34094300
2017-09-14,7831.669922,7842.080078,7818.930176,7819.229980,7819.229980,31219300
2017-09-15,7819.229980,7821.189941,7732.740234,7762.660156,7762.660156,73360300
2017-09-18,7762.660156,7779.439941,7746.100098,7758.709961,7758.709961,28685400
2017-09-19,7758.709961,7771.509766,7752.140137,7764.529785,7764.529785,33537100
2017-09-20,7765.350098,7819.240234,7753.330078,7819.240234,7819.240234,39368100
2017-09-21,7851.149902,7851.149902,7770.859863,7795.410156,7795.410156,30030500
2017-09-22,7795.410156,7814.779785,7776.589844,7814.779785,7814.779785,26791400
2017-09-25,7814.500000,7870.870117,7810.810059,7869.770020,7869.770020,20741900
2017-09-26,7869.770020,7887.180176,7841.060059,7887.180176,7887.180176,38210400
2017-09-27,7887.180176,7913.779785,7878.330078,7913.779785,7913.779785,35271300
2017-09-28,7929.410156,7955.759766,7903.660156,7913.620117,7913.620117,40251500
2017-09-29,7928.120117,7946.410156,7901.620117,7930.399902,7930.399902,45782100
2017-10-02,7931.600098,7937.609863,7905.540039,7928.890137,7928.890137,31636500
2017-10-03,7928.890137,7938.459961,7914.700195,7933.419922,7933.419922,36734500
2017-10-04,7933.419922,7950.419922,7923.540039,7949.689941,7949.689941,32380800
2017-10-05,7958.580078,7987.750000,7939.930176,7974.700195,7974.700195,30385800
2017-10-06,7979.100098,7993.709961,7969.200195,7977.339844,7977.339844,30560100
2017-10-09,7977.339844,8018.129883,7972.930176,8010.279785,8010.279785,31382800
2017-10-10,8010.279785,8044.370117,7994.060059,8037.810059,8037.810059,33590800
2017-10-11,8037.810059,8063.279785,8025.240234,8060.979980,8060.979980,39069600
2017-10-12,8060.979980,8080.959961,8038.990234,8068.120117,8068.120117,30002200
2017-10-13,8068.120117,8096.470215,8062.270020,8089.319824,8089.319824,34822900
2017-10-16,8089.319824,8097.229980,8058.729980,8090.729980,8090.729980,35430700
2017-10-17,8090.729980,8114.080078,8071.120117,8112.049805,8112.049805,27969200
2017-10-18,8112.049805,8131.490234,8087.819824,8115.020020,8115.020020,33598300
2017-10-19,8115.020020,8129.910156,8099.029785,8124.069824,8124.069824,29645700
2017-10-20,8124.069824,8142.279785,8027.620117,8129.549805,8129.549805,43999600
2017-10-24,8129.549805,8149.080078,8105.669922,8130.100098,8130.100098,41811400
2017-10-25,8130.100098,8141.410156,8106.859863,8122.669922,8122.669922,50626700
2017-10-26,8122.669922,8124.379883,8078.859863,8086.740234,8086.740234,39227600
2017-10-27,8086.740234,8112.970215,8073.990234,8084.990234,8084.990234,44333500
2017-10-30,8084.990234,8146.970215,8084.229980,8143.979980,8143.979980,28432300
2017-10-31,8143.979980,8167.600098,8143.979980,8146.339844,8146.339844,46384200
2017-11-01,8146.339844,8146.890137,8028.240234,8053.810059,8053.810059,44853800
2017-11-02,8053.810059,8094.319824,8036.149902,8083.060059,8083.060059,46301800
2017-11-03,8081.299805,8097.899902,8056.229980,8065.120117,8065.120117,35903900
2017-11-06,8065.120117,8080.339844,8033.680176,8053.629883,8053.629883,22478000
2017-11-07,8053.629883,8055.229980,8030.319824,8049.669922,8049.669922,29444600
2017-11-08,8036.379883,8049.669922,7976.200195,8040.419922,8040.419922,28276300
2017-11-09,8041.439941,8041.439941,7985.520020,8021.089844,8021.089844,34308300
2017-11-10,8023.220215,8023.220215,7974.430176,7974.430176,7974.430176,27894700
2017-11-13,7980.850098,7999.979980,7959.689941,7976.430176,7976.430176,25248700
2017-11-14,7976.430176,8008.000000,7970.520020,8008.000000,8008.000000,67017100
2017-11-15,8008.000000,8014.839844,7983.870117,7999.939941,7999.939941,43571500
2017-11-16,7999.939941,8038.399902,7986.850098,8034.700195,8034.700195,42205700
2017-11-17,8036.000000,8065.040039,8029.899902,8061.979980,8061.979980,32985300
2017-11-20,8061.979980,8090.799805,8061.979980,8089.799805,8089.799805,29296600
2017-11-21,8089.799805,8098.299805,8049.229980,8088.479980,8088.479980,39926900
2017-11-22,8088.479980,8119.970215,8068.899902,8104.990234,8104.990234,38549000
2017-11-23,8109.839844,8141.250000,8080.680176,8101.950195,8101.950195,22674000
2017-11-24,8102.379883,8142.649902,8101.950195,8130.290039,8130.290039,43623400
2017-11-27,8133.350098,8176.100098,8120.700195,8176.100098,8176.100098,35649600
2017-11-28,8176.100098,8190.209961,8138.290039,8141.490234,8141.490234,42438000
2017-11-29,8143.850098,8166.580078,8138.180176,8141.959961,8141.959961,41475200
2017-11-30,8145.990234,8186.819824,8111.399902,8186.819824,8186.819824,212013200
2017-12-01,8188.910156,8215.000000,8184.640137,8188.830078,8188.830078,34680100
2017-12-04,8176.790039,8193.259766,8164.279785,8184.870117,8184.870117,18222100
2017-12-05,8190.939941,8196.839844,8161.669922,8176.209961,8176.209961,35574400
2017-12-06,8164.569824,8177.459961,8130.859863,8130.859863,8130.859863,29012200
2017-12-07,8132.330078,8174.209961,8131.149902,8172.600098,8172.600098,30725700
2017-12-08,8172.600098,8252.440430,8154.629883,8235.089844,8235.089844,27376600
2017-12-11,8235.089844,8277.509766,8215.179688,8277.509766,8277.509766,24815000
2017-12-12,8277.509766,8280.809570,8247.910156,8280.809570,8280.809570,34730200
2017-12-13,8271.360352,8284.580078,8235.849609,8284.580078,8284.580078,30455200
2017-12-14,8284.580078,8323.750000,8261.349609,8323.750000,8323.750000,43105500
2017-12-15,8323.750000,8364.030273,8307.110352,8360.860352,8360.860352,78765200
2017-12-18,8360.860352,8365.450195,8327.669922,8344.150391,8344.150391,46387700
2017-12-19,8344.150391,8402.419922,8340.459961,8401.200195,8401.200195,29098700
2017-12-20,8401.200195,8423.389648,8379.280273,8383.559570,8383.559570,27720400
2017-12-21,8383.559570,8405.679688,8364.440430,8364.440430,8364.440430,21226900
2017-12-22,8364.440430,8397.889648,8352.019531,8396.429688,8396.429688,10745200
2017-12-27,8396.429688,8416.559570,8376.410156,8376.429688,8376.429688,14693600
2017-12-28,8372.950195,8408.530273,8369.440430,8408.530273,8408.530273,12604600
2017-12-29,8408.530273,8408.530273,8391.570313,8398.080078,8398.080078,11200000
2018-01-03,8398.080078,8438.900391,8398.080078,8424.910156,8424.910156,19577100
2018-01-04,8424.910156,8448.700195,8421.209961,8443.500000,8443.500000,16435100
2018-01-05,8443.500000,8455.549805,8417.610352,8455.549805,8455.549805,25405000
2018-01-08,8456.169922,8468.049805,8423.019531,8425.480469,8425.480469,17824000
2018-01-09,8426.480469,8450.400391,8417.379883,8433.230469,8433.230469,27140200
2018-01-10,8433.230469,8444.320313,8338.790039,8364.900391,8364.900391,31743800
2018-01-11,8364.900391,8364.900391,8239.000000,8250.440430,8250.440430,29546500
2018-01-12,8250.440430,8274.799805,8237.540039,8242.349609,8242.349609,21963700
2018-01-15,8242.349609,8262.929688,8211.370117,8211.370117,8211.370117,13737000
2018-01-16,8231.839844,8283.250000,8211.370117,8250.540039,8250.540039,17752300
2018-01-17,8250.540039,8297.669922,8250.540039,8297.669922,8297.669922,27568400
2018-01-18,8297.669922,8322.799805,8270.059570,8272.669922,8272.669922,23356200
2018-01-19,8272.669922,8297.049805,8268.280273,8289.959961,8289.959961,23348900
2018-01-22,8313.969727,8351.540039,8289.959961,8335.360352,8335.360352,20693400
2018-01-23,8335.360352,8336.870117,8301.089844,8307.629883,8307.629883,21479900
2018-01-24,8307.629883,8344.410156,8307.629883,8324.089844,8324.089844,28488100
2018-01-25,8324.089844,8369.780273,8317.309570,8369.780273,8369.780273,28738800
2018-01-26,8369.780273,8369.780273,8311.419922,8311.419922,8311.419922,16199500
2018-01-29,8308.110352,8344.500000,8305.580078,8327.589844,8327.589844,16536100
2018-01-30,8327.589844,8329.860352,8298.580078,8298.580078,8298.580078,38134200
2018-01-31,8298.580078,8442.009766,8246.750000,8442.009766,8442.009766,48975800
2018-02-01,8442.009766,8442.009766,8376.929688,8383.870117,8383.870117,20831800
2018-02-02,8383.870117,8417.519531,8374.440430,8415.290039,8415.290039,31366900
2018-02-05,8415.290039,8415.290039,8240.450195,8241.830078,8241.830078,20931200
2018-02-07,8241.830078,8241.830078,8073.060059,8194.730469,8194.730469,46282100
2018-02-08,8194.730469,8223.049805,8177.140137,8177.140137,8177.140137,29248900
2018-02-09,8177.140137,8177.140137,8031.080078,8092.370117,8092.370117,37755600
2018-02-12,8092.370117,8119.189941,8059.060059,8059.060059,8059.060059,35818100
2018-02-13,8059.060059,8131.759766,8059.060059,8122.220215,8122.220215,25152800
2018-02-14,8122.220215,8122.220215,8053.250000,8058.799805,8058.799805,42897000
2018-02-15,8058.799805,8084.330078,8057.490234,8063.330078,8063.330078,30791900
2018-02-16,8063.330078,8127.939941,8063.330078,8125.310059,8125.310059,21421600
2018-02-19,8125.310059,8138.069824,8107.790039,8115.250000,8115.250000,16822300
2018-02-20,8115.250000,8133.779785,8088.720215,8098.270020,8098.270020,19459700
2018-02-21,8098.270020,8241.599609,8098.270020,8200.269531,8200.269531,47160300
2018-02-22,8200.269531,8430.419922,8200.269531,8266.879883,8266.879883,38933600
2018-02-23,8267.870117,8327.980469,8267.870117,8301.719727,8301.719727,44900300
2018-02-26,8301.719727,8357.209961,8301.719727,8340.530273,8340.530273,25709100
2018-02-27,8340.530273,8417.910156,8340.530273,8360.379883,8360.379883,28531200
2018-02-28,8360.379883,8379.269531,8317.549805,8373.820313,8373.820313,47857000
2018-03-01,8380.099609,8380.099609,8339.309570,8342.709961,8342.709961,28162800
2018-03-02,8342.709961,8342.709961,8285.250000,8288.419922,8288.419922,34965600
2018-03-05,8288.419922,8317.400391,8279.830078,8279.830078,8279.830078,22082500
2018-03-06,8279.830078,8337.230469,8279.830078,8327.660156,8327.660156,32313000
2018-03-07,8329.259766,8333.070313,8278.610352,8284.339844,8284.339844,42388600
2018-03-08,8297.150391,8358.700195,8283.750000,8358.700195,8358.700195,32590300
2018-03-09,8360.030273,8391.639648,8351.580078,8390.009766,8390.009766,31684600
2018-03-12,8390.450195,8478.209961,8390.450195,8463.990234,8463.990234,25052200
2018-03-13,8466.030273,8491.700195,8461.629883,8473.139648,8473.139648,30699600
2018-03-14,8483.019531,8483.019531,8426.320313,8432.629883,8432.629883,36014800
2018-03-15,8424.240234,8472.269531,8408.269531,8467.330078,8467.330078,33956600
2018-03-16,8467.330078,8499.700195,8451.469727,8477.080078,8477.080078,101102500
2018-03-19,8490.059570,8501.360352,8455.669922,8492.120117,8492.120117,23944300
2018-03-20,8492.120117,8492.120117,8448.480469,8487.150391,8487.150391,26511300
2018-03-21,8487.150391,8622.410156,8487.150391,8608.290039,8608.290039,34774800
2018-03-22,8608.290039,8634.709961,8588.000000,8600.809570,8600.809570,34761700
2018-03-23,8600.809570,8600.809570,8477.919922,8515.360352,8515.360352,23503800
2018-03-26,8515.360352,8515.360352,8401.269531,8432.410156,8432.410156,21645700
2018-03-27,8434.349609,8517.480469,8434.349609,8508.120117,8508.120117,36200100
2018-03-28,8514.200195,8514.200195,8356.950195,8388.080078,8388.080078,40318800
2018-03-29,8385.389648,8388.080078,8312.839844,8319.070313,8319.070313,43370900
2018-04-03,8271.780273,8348.599609,8250.830078,8329.929688,8329.929688,24520500
2018-04-04,8329.929688,8398.080078,8329.919922,8398.080078,8398.080078,29571000
2018-04-05,8403.110352,8417.839844,8363.709961,8363.990234,8363.990234,38796400
2018-04-06,8363.990234,8398.830078,8345.339844,8393.269531,8393.269531,30933700
2018-04-09,8393.269531,8454.129883,8341.400391,8454.129883,8454.129883,23006400
2018-04-10,8454.129883,8475.209961,8430.089844,8469.769531,8469.769531,19936300
2018-04-11,8469.769531,8492.589844,8439.589844,8453.719727,8453.719727,24293500
2018-04-12,8453.719727,8453.719727,8382.940430,8404.219727,8404.219727,26197600
2018-04-13,8404.219727,8474.629883,8404.219727,8414.769531,8414.769531,26372800
2018-04-16,8414.769531,8421.019531,8372.679688,8406.349609,8406.349609,20983700
2018-04-17,8406.349609,8406.349609,8340.219727,8344.519531,8344.519531,19880800
2018-04-18,8344.519531,8373.099609,8341.540039,8369.490234,8369.490234,18417200
2018-04-19,8369.490234,8403.110352,8368.469727,8373.030273,8373.030273,27467900
2018-04-20,8373.030273,8408.290039,8323.219727,8323.219727,8323.219727,4172500
2018-04-23,8323.219727,8353.849609,8283.459961,8303.620117,8303.620117,17279500
2018-04-24,8303.620117,8314.129883,8280.110352,8288.639648,8288.639648,21932500
2018-04-26,8288.639648,8307.969727,8264.110352,8282.049805,8282.049805,30909200
2018-04-27,8282.049805,8378.259766,8282.049805,8370.370117,8370.370117,26938700
2018-04-30,8370.370117,8443.580078,8343.440430,8443.580078,8443.580078,36027300
2018-05-01,8443.580078,8448.190430,8419.959961,8435.969727,8435.969727,27059500
2018-05-02,8435.969727,8498.540039,8435.969727,8494.240234,8494.240234,35978500
2018-05-03,8494.240234,8562.660156,8485.400391,8546.879883,8546.879883,28545500
2018-05-04,8556.129883,8568.549805,8516.429688,8549.370117,8549.370117,22458500
2018-05-07,8549.370117,8590.980469,8549.370117,8587.940430,8587.940430,20889200
2018-05-08,8587.809570,8597.330078,8561.290039,8594.589844,8594.589844,28755700
2018-05-09,8594.589844,8619.919922,8578.790039,8619.830078,8619.830078,24795500
2018-05-10,8619.830078,8660.150391,8619.830078,8637.719727,8637.719727,27820900
2018-05-11,8638.879883,8679.740234,8637.719727,8676.690430,8676.690430,36183300
2018-05-14,8671.639648,8713.230469,8663.240234,8713.230469,8713.230469,18579600
2018-05-15,8713.230469,8765.660156,8708.780273,8708.780273,8708.780273,42804600
2018-05-16,8708.780273,8708.780273,8509.620117,8555.509766,8555.509766,34468700
2018-05-17,8566.160156,8621.120117,8566.160156,8603.379883,8603.379883,25067900
2018-05-18,8603.379883,8657.330078,8603.379883,8657.330078,8657.330078,26361200
2018-05-21,8658.160156,8658.160156,8606.389648,8615.719727,8615.719727,20092200
2018-05-22,8615.719727,8635.679688,8600.230469,8613.320313,8613.320313,27280200
2018-05-23,8613.320313,8613.320313,8553.230469,8553.230469,8553.230469,33805900
2018-05-24,8554.549805,8619.990234,8549.580078,8590.769531,8590.769531,35658300
2018-05-25,8590.769531,8647.650391,8590.769531,8638.400391,8638.400391,29185200
2018-05-28,8638.400391,8653.519531,8602.049805,8645.200195,8645.200195,21998300
2018-05-29,8645.200195,8645.200195,8603.160156,8635.860352,8635.860352,30454800
2018-05-30,8635.860352,8673.730469,8593.150391,8647.860352,8647.860352,38943900
2018-05-31,8650.839844,8698.530273,8647.459961,8658.790039,8658.790039,198673700
2018-06-01,8664.400391,8664.400391,8588.339844,8636.160156,8636.160156,25725700
2018-06-05,8640.700195,8765.540039,8640.700195,8757.040039,8757.040039,30556400
2018-06-06,8757.679688,8813.450195,8732.950195,8813.450195,8813.450195,32612900
2018-06-07,8819.370117,8899.519531,8812.389648,8899.519531,8899.519531,33681500
2018-06-08,8899.519531,8938.450195,8886.339844,8938.450195,8938.450195,21800400
2018-06-11,8940.419922,8959.809570,8903.169922,8959.809570,8959.809570,13739100
2018-06-12,8961.610352,8961.610352,8924.639648,8958.809570,8958.809570,28476500
2018-06-13,8959.650391,8977.309570,8928.059570,8977.309570,8977.309570,28038500
2018-06-14,8977.309570,8990.540039,8940.480469,8978.179688,8978.179688,27544400
2018-06-15,8978.469727,9020.679688,8960.290039,8975.750000,8975.750000,54788500
2018-06-18,8975.750000,8981.290039,8948.379883,8974.230469,8974.230469,22515900
2018-06-19,8974.230469,8974.230469,8863.240234,8863.240234,8863.240234,51432600
2018-06-20,8863.240234,8918.120117,8835.629883,8905.790039,8905.790039,28989100
2018-06-21,8912.440430,9049.599609,8908.839844,8998.780273,8998.780273,24691000
2018-06-22,8998.780273,9007.679688,8961.419922,8999.370117,8999.370117,38637000
2018-06-25,8999.370117,9009.929688,8972.049805,8996.240234,8996.240234,19881800
2018-06-26,8997.240234,8997.240234,8923.750000,8989.799805,8989.799805,23756700
2018-06-27,8989.799805,9046.059570,8971.780273,8996.519531,8996.519531,25030600
2018-06-28,8996.519531,9021.230469,8996.519531,8998.790039,8998.790039,31054000
2018-06-29,8998.790039,9025.040039,8943.129883,8943.129883,8943.129883,40610700
2018-07-02,8943.129883,8978.639648,8936.490234,8942.469727,8942.469727,17997800
2018-07-03,8942.469727,9057.879883,8942.469727,9053.589844,9053.589844,27054600
2018-07-04,9053.589844,9053.589844,9003.059570,9025.639648,9025.639648,18832700
2018-07-05,9025.639648,9062.849609,8996.849609,9062.849609,9062.849609,19142700
2018-07-06,9062.849609,9084.040039,9022.490234,9084.040039,9084.040039,26926000
2018-07-09,9084.040039,9084.040039,9041.690430,9061.650391,9061.650391,21517000
2018-07-10,9061.650391,9072.669922,9019.790039,9022.929688,9022.929688,25828400
2018-07-11,9022.929688,9035.650391,9001.389648,9001.389648,9001.389648,21219200
2018-07-12,9003.429688,9006.990234,8962.690430,8985.469727,8985.469727,21271700
2018-07-13,8985.469727,9024.360352,8985.469727,9024.190430,9024.190430,17479900
2018-07-16,9024.190430,9025.450195,8969.129883,8980.309570,8980.309570,13077600
2018-07-17,8980.309570,8999.400391,8941.330078,8978.889648,8978.889648,18439400
2018-07-18,8978.889648,8978.889648,8942.190430,8946.099609,8946.099609,24611400
2018-07-19,8946.099609,8956.769531,8917.589844,8917.589844,8917.589844,20139800
2018-07-20,8917.589844,8955.610352,8890.349609,8955.540039,8955.540039,27306900
2018-07-23,8955.540039,8955.540039,8872.559570,8872.559570,8872.559570,16299200
2018-07-24,8872.559570,8904.059570,8857.519531,8901.320313,8901.320313,25826100
2018-07-25,8901.320313,8949.500000,8894.339844,8933.889648,8933.889648,22333800
2018-07-26,8933.889648,8956.440430,8929.450195,8932.480469,8932.480469,20819600
2018-07-27,8932.480469,8996.160156,8924.599609,8996.160156,8996.160156,20211200
2018-07-30,8996.160156,8997.230469,8921.379883,8921.379883,8921.379883,18364600
2018-07-31,8921.379883,8938.820313,8887.969727,8922.089844,8922.089844,29896500
2018-08-01,8922.089844,8925.000000,8859.919922,8859.919922,8859.919922,28044500
2018-08-02,8859.919922,8869.750000,8832.679688,8849.160156,8849.160156,23785300
2018-08-03,8849.160156,8894.120117,8838.219727,8864.519531,8864.519531,24076400
2018-08-06,8864.519531,8920.620117,8864.519531,8903.129883,8903.129883,13376600
2018-08-07,8903.129883,8906.040039,8875.730469,8875.730469,8875.730469,26487900
2018-08-08,8875.730469,8901.620117,8862.049805,8872.089844,8872.089844,24405900
2018-08-09,8872.089844,8955.900391,8872.089844,8940.190430,8940.190430,19897000
2018-08-10,8940.190430,9010.610352,8937.429688,9010.610352,9010.610352,22927500
2018-08-13,9010.610352,9012.809570,8945.040039,8945.040039,8945.040039,10987100
